src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code
192.168.158.111,94.68.23.17,1,1,5,4,223,222,40,52,44.6,5.64,40,90,55.5,20.51,0,0.398,0.29,0.167,0,0.398,0.26,0.184,1,0,0,0,0,0,0,94.68.23.17,Schneider Electric,Power Meter:PM5561,Schneider,10
192.168.158.111,214.80.216.121,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.365,0.243,0.172,0.364,0.364,0.364,0,1,0,0,0,0,0,0,214.80.216.121,AB Regin,:,Regin,7
192.168.158.111,95.246.159.81,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.007,1.007,1.007,0,0,0,0,0,0,0,0,0,0,0,-1,95.246.159.81,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.195.50,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.315,0.206,0.145,0,0.315,0.204,0.145,1,0,0,0,0,0,0,44.158.195.50,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,193.138.162.144,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.325,0.239,0.138,0,0.325,0.192,0.156,0,0,0,0,0,0,-1,193.138.162.144,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.205.238,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.504,0.336,0.237,0,0.503,0.334,0.236,1,0,0,0,0,0,0,44.158.205.238,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,93.171.48.147,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.006,2.001,1.504,0.498,0,0,0,0,0,0,0,0,0,0,-1,93.171.48.147,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,214.80.218.59,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.009,1.009,1.009,0,0,0,0,0,0,0,0,0,0,0,-1,214.80.218.59,AB Regin,:,Regin,7
192.168.158.111,88.186.52.149,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.003,1.003,1.003,0,0,0,0,0,0,0,0,0,0,0,-1,88.186.52.149,AB Regin,:,Regin,7
192.168.158.111,68.98.123.225,1,1,6,5,263,546,40,52,43.83,5.43,40,378,109.2,134.44,0,5.012,1.928,2.255,0,4.983,2.337,2.207,1,0,0,0,0,0,-1,68.98.123.225,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,104.147.235.121,1,1,5,4,223,321,40,52,44.6,5.64,40,193,80.25,65.18,0,0.232,0.172,0.099,0.008,0.23,0.154,0.103,1,0,0,0,0,0,0,104.147.235.121,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,193.136.71.34,1,1,5,7,223,336,40,52,44.6,5.64,40,96,48,19.6,0,0.375,0.263,0.152,0.001,0.335,0.173,0.153,1,0,0,0,0,0,0.040172,193.136.71.34,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,95.246.157.62,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,95.246.157.62,Schneider Electric,PLC:TM221CE40T,Schneider,10
192.168.158.111,104.147.235.122,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.002,2.012,1.507,0.505,0,0,0,0,0,0,0,0,0,0,-1,104.147.235.122,Schneider Electric,PLC:TM221CE24R,Schneider,10
192.168.158.111,140.25.161.239,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.006,1.006,1.006,0,0,0,0,0,0,0,0,0,0,0,-1,140.25.161.239,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4
192.168.158.111,93.171.48.148,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,93.171.48.148,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,4.56.123.14,1,1,5,4,235,177,40,52,47,5.73,40,49,44.25,4.26,0,1.008,0.646,0.413,0.076,0.655,0.409,0.244,1,0,0,0,0,0,0,4.56.123.14,Rockwell Automation/Allen-Bradley,PLC:141,Rockwell,8
192.168.158.111,214.80.189.23,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.013,1.013,1.013,0,0,0,0,0,0,0,0,0,0,0,-1,214.80.189.23,AB Regin,:,Regin,7
192.168.158.111,95.97.0.68,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,95.97.0.68,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,158.136.209.55,1,1,5,4,223,492,40,52,44.6,5.64,40,368,123,141.46,0,0.318,0.229,0.132,0,0.318,0.204,0.145,1,0,0,0,0,0,0,158.136.209.55,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,1.41.89.209,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.006,2.008,1.507,0.501,0,0,0,0,0,0,0,0,0,0,-1,1.41.89.209,Schneider Electric,PLC:TM221CE24R,Schneider,10
192.168.158.111,82.3.220.229,1,1,5,4,223,492,40,52,44.6,5.64,40,368,123,141.46,0,0.393,0.289,0.167,0.002,0.393,0.258,0.182,1,0,0,0,0,0,0,82.3.220.229,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,158.133.69.209,1,1,5,4,223,173,40,52,44.6,5.64,40,49,43.25,3.7,0,1.17,0.509,0.429,0.44,0.73,0.574,0.12,1,0,0,0,0,0,0.730136,158.133.69.209,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,158.136.218.67,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.004,2.006,1.505,0.501,0,0,0,0,0,0,0,0,0,0,-1,158.136.218.67,Schneider Electric,PLC:TM221CE16T,Schneider,10
192.168.158.111,193.140.188.34,2,2,4,0,208,0,52,52,52,0,0,0,0,0,1.007,17.326,6.448,7.692,0,0,0,0,0,0,0,0,0,0,-1,193.140.188.34,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,82.217.214.37,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0,0.396,0.295,0.17,0.001,0.396,0.235,0.192,1,0,0,0,0,0,0,82.217.214.37,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,95.246.128.152,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.014,1.014,1.014,0,0,0,0,0,0,0,0,0,0,0,-1,95.246.128.152,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,94.27.207.126,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.371,0.247,0.175,0.37,0.371,0.37,0,1,0,0,0,0,0,0,94.27.207.126,AB Regin,:,Regin,7
192.168.158.111,94.27.207.123,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.373,0.249,0.176,0.372,0.373,0.372,0,1,0,0,0,0,0,0,94.27.207.123,AB Regin,:,Regin,7
192.168.158.111,93.171.48.151,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.005,1.005,1.005,0,0,0,0,0,0,0,0,0,0,0,-1,93.171.48.151,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,44.158.205.57,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.009,1.009,1.009,0,0,0,0,0,0,0,0,0,0,0,-1,44.158.205.57,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,1.41.88.60,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.94,0.55,0.4,0,0.94,0.554,0.402,1,0,0,0,0,0,0,1.41.88.60,Schneider Electric,PLC:TM221CE24T,Schneider,10
192.168.158.111,193.140.20.138,2,2,4,0,208,0,52,52,52,0,0,0,0,0,1.012,19.961,7.328,8.932,0,0,0,0,0,0,0,0,0,0,-1,193.140.20.138,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,191.192.69.146,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.015,1.015,1.015,0,0,0,0,0,0,0,0,0,0,0,-1,191.192.69.146,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,214.81.82.21,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.361,0.241,0.17,0.361,0.361,0.361,0,1,0,0,0,0,0,0,214.81.82.21,AB Regin,:,Regin,7
192.168.158.111,16.229.45.130,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.005,1.005,1.005,0,0,0,0,0,0,0,0,0,0,0,-1,16.229.45.130,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,1.41.94.235,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.733,0.516,0.299,0.064,0.733,0.405,0.269,1,0,0,0,0,0,0,1.41.94.235,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,1.52.160.236,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,1.52.160.236,ENTES AS,Power Meter:23000102,ENTES,3
192.168.158.111,1.21.155.226,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0,0.625,0.393,0.279,0.042,0.55,0.299,0.242,1,0,0,0,0,0,0.074662,1.21.155.226,Schneider Electric,PLC:TM221CE40T,Schneider,10
192.168.158.111,84.140.49.17,1,1,5,4,223,264,40,52,44.6,5.64,40,132,66,38.42,0,0.349,0.252,0.146,0.019,0.331,0.226,0.147,1,0,0,0,0,0,0.018603,84.140.49.17,VivrecoHP,:,Vivreco,11
192.168.158.111,214.81.82.23,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.369,0.246,0.174,0.368,0.368,0.368,0,1,0,0,0,0,0,0,214.81.82.23,AB Regin,:,Regin,7
192.168.158.111,82.77.69.118,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.009,1.009,1.009,0,0,0,0,0,0,0,0,0,0,0,-1,82.77.69.118,Schneider Electric,PLC:BMX P34 20302,Schneider,10
192.168.158.111,193.141.15.173,2,2,10,8,446,440,40,52,44.6,5.64,40,92,55,21.61,0,32.846,3.874,10.244,0.003,33.173,4.934,11.53,1,0,0,0,0,0,0,193.141.15.173,TELEMECANIQUE,PLC:BMX P34 2020,Schneider,10
192.168.158.111,95.246.190.167,1,1,5,4,223,224,40,52,44.6,5.64,40,96,56,23.32,0,0.354,0.251,0.145,0,0.354,0.225,0.16,1,0,0,0,0,0,0,95.246.190.167,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,214.81.82.30,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.365,0.243,0.172,0.365,0.365,0.365,0,1,0,0,0,0,0,0,214.81.82.30,AB Regin,:,Regin,7
192.168.158.111,193.140.110.98,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.011,2.004,1.508,0.496,0,0,0,0,0,0,0,0,0,0,-1,193.140.110.98,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,216.149.60.170,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.006,2.003,1.504,0.499,0,0,0,0,0,0,0,0,0,0,-1,216.149.60.170,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,214.82.47.157,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.366,0.244,0.172,0.365,0.366,0.365,0,1,0,0,0,0,0,0,214.82.47.157,AB Regin,:,Regin,7
192.168.158.111,140.25.48.63,1,1,5,4,223,228,40,52,44.6,5.64,40,100,57,25.04,0,0.54,0.384,0.223,0.038,0.529,0.357,0.225,1,0,0,0,0,0,0,140.25.48.63,Schneider Electric,PLC:TM241CE40R,Schneider,10
192.168.158.111,94.27.206.230,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.364,0.243,0.172,0.364,0.364,0.364,0,1,0,0,0,0,0,0,94.27.206.230,AB Regin,:,Regin,7
192.168.158.111,140.25.219.248,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.341,0.225,0.159,0,0.341,0.22,0.156,1,0,0,0,0,0,0,140.25.219.248,Schneider Electric,PLC:TM221CE24T,Schneider,10
192.168.158.111,44.158.205.137,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.468,0.309,0.218,0.021,0.457,0.306,0.202,1,0,0,0,0,0,0,44.158.205.137,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,87.102.1.107,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.015,1.015,1.015,0,0,0,0,0,0,0,0,0,0,0,-1,87.102.1.107,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,214.87.80.48,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.381,0.254,0.179,0.379,0.381,0.38,0.001,1,0,0,0,0,0,0,214.87.80.48,AB Regin,:,Regin,7
192.168.158.111,208.126.231.120,1,1,4,4,183,173,40,52,45.75,5.76,40,49,43.25,3.7,0,0.114,0.076,0.053,0.002,0.114,0.076,0.053,1,0,0,0,0,0,0,208.126.231.120,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,140.25.199.137,1,1,5,5,223,308,40,52,44.6,5.64,40,144,61.6,41.23,0,4.698,1.719,1.802,0.463,4.097,1.554,1.484,1,0,0,0,0,0,0.462517,140.25.199.137,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4
192.168.158.111,77.199.36.81,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.005,1.005,1.005,0,0,0,0,0,0,0,0,0,0,0,-1,77.199.36.81,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,158.240.163.210,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.36,0.236,0.167,0,0.36,0.23,0.163,1,0,0,0,0,0,0,158.240.163.210,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,193.140.212.232,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.015,1.015,1.015,0,0,0,0,0,0,0,0,0,0,0,-1,193.140.212.232,Schneider Electric,HMI:HMIGTO4310,Schneider,10
192.168.158.111,95.246.172.218,1,1,5,4,223,290,40,52,44.6,5.64,40,162,72.5,51.78,0,0.326,0.239,0.138,0.016,0.317,0.215,0.141,1,0,0,0,0,0,0,95.246.172.218,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,145.182.217.159,1,1,5,4,223,297,40,52,44.6,5.64,40,169,74.25,54.8,0,0.299,0.214,0.124,0.034,0.281,0.193,0.113,1,0,0,0,0,0,0,145.182.217.159,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,158.240.163.212,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.551,0.287,0.225,0,0.334,0.215,0.152,1,0,0,0,0,0,0,158.240.163.212,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,145.182.217.240,1,1,7,6,325,374,40,52,46.43,5.58,40,166,62.33,46.45,0,0.79,0.434,0.262,0.079,1.714,0.468,0.625,1,0,0,0,0,0,0,145.182.217.240,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,84.16.61.190,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.014,1.014,1.014,0,0,0,0,0,0,0,0,0,0,0,-1,84.16.61.190,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,95.232.152.22,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.014,1.014,1.014,0,0,0,0,0,0,0,0,0,0,0,-1,95.232.152.22,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,145.182.217.175,1,1,6,6,263,386,40,52,43.83,5.43,40,178,64.33,50.92,0,1.366,0.511,0.476,0.006,1.891,0.481,0.71,1,0,0,0,0,0,0.006485,145.182.217.175,Schneider Electric,HMI:HMIGTO4310,Schneider,10
192.168.158.111,158.240.163.213,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.415,0.245,0.178,0,0.32,0.213,0.151,1,0,0,0,0,0,0,158.240.163.213,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,78.0.87.167,1,1,4,4,208,160,52,52,52,0,40,40,40,0,0.773,0.78,0.776,0.003,0.775,0.779,0.776,0.002,0,0,0,0,0,0,-1,78.0.87.167,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,95.178.85.86,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.342,0.228,0.161,0.341,0.342,0.341,0,1,0,0,0,0,0,0,95.178.85.86,AB Regin,:,Regin,7
192.168.158.111,94.27.206.250,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.366,0.244,0.172,0.364,0.366,0.365,0.001,1,0,0,0,0,0,0,94.27.206.250,AB Regin,:,Regin,7
192.168.158.111,44.108.117.163,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,-1,44.108.117.163,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,95.178.85.95,1,1,6,4,275,192,40,52,45.83,5.84,40,64,48,9.38,0,1.003,0.356,0.42,0,0.711,0.35,0.29,1,0,0,0,0,0,0,95.178.85.95,AB Regin,:,Regin,7
192.168.158.111,77.218.206.105,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.004,2.008,1.506,0.502,0,0,0,0,0,0,0,0,0,0,-1,77.218.206.105,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.204.240,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.447,0.296,0.209,0.02,0.447,0.295,0.194,1,0,0,0,0,0,0,44.158.204.240,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,194.91.167.108,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0,0.687,0.389,0.288,0.019,0.462,0.24,0.221,1,0,0,0,0,0,0.019334,194.91.167.108,Schneider Electric,PLC:TM221ME16R,Schneider,10
192.168.158.111,94.27.206.232,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.365,0.243,0.172,0.364,0.365,0.364,0.001,1,0,0,0,0,0,0,94.27.206.232,AB Regin,:,Regin,7
192.168.158.111,143.151.224.84,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.306,0.225,0.13,0,0.298,0.178,0.144,1,0,0,0,0,0,0,143.151.224.84,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,193.140.206.165,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.334,0.247,0.142,0,0.328,0.196,0.159,1,0,0,0,0,0,0,193.140.206.165,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.204.99,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.315,0.21,0.148,0,0.315,0.203,0.144,1,0,0,0,0,0,0,44.158.204.99,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,94.27.206.235,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.365,0.243,0.172,0.365,0.366,0.365,0,1,0,0,0,0,0,0,94.27.206.235,AB Regin,:,Regin,7
192.168.158.111,140.25.161.236,1,1,4,4,208,160,52,52,52,0,40,40,40,0,0.822,1.045,0.9,0.103,0.826,0.849,0.835,0.01,0,0,0,0,0,0,-1,140.25.161.236,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4
192.168.158.111,193.140.199.78,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.009,1.009,1.009,0,0,0,0,0,0,0,0,0,0,0,-1,193.140.199.78,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,194.91.167.106,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.005,2.005,1.505,0.5,0,0,0,0,0,0,0,0,0,0,-1,194.91.167.106,Schneider Electric,PLC:TM221ME16R,Schneider,10
192.168.158.111,154.118.31.68,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.266,0.197,0.114,0,0.266,0.158,0.129,1,0,0,0,0,0,0,154.118.31.68,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,145.182.217.193,1,1,5,4,223,304,40,52,44.6,5.64,40,176,76,57.83,0,0.287,0.206,0.119,0.008,0.268,0.179,0.121,1,0,0,0,0,0,0,145.182.217.193,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,49.235.121.8,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.364,0.243,0.172,0.363,0.364,0.364,0,1,0,0,0,0,0,0,49.235.121.8,AB Regin,:,Regin,7
192.168.158.111,195.22.123.32,1,1,5,4,223,254,40,52,44.6,5.64,40,122,63.5,34.13,0,0.288,0.206,0.119,0,0.288,0.186,0.132,1,0,0,0,0,0,0,195.22.123.32,PEWEU,PLC:FPWEBD,PIEU,6
192.168.158.111,95.246.162.51,1,1,6,4,274,164,40,52,45.67,5.68,40,44,41,1.73,0,4.324,1.128,1.612,0.002,4.325,1.772,1.85,1,0,0,0,0,0,-1,95.246.162.51,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,110.7.248.106,1,1,583,610,23343,25012,40,52,40.04,0.67,40,44,41,0.13,0,0.346,0.002,0.023,0,0.346,0.001,0.019,1,0,0,0,0,0,-1,110.7.248.106,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,49.235.46.55,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.367,0.245,0.173,0.367,0.367,0.367,0,1,0,0,0,0,0,0,49.235.46.55,AB Regin,:,Regin,7
192.168.158.111,82.179.39.100,1,1,5,4,223,221,40,52,44.6,5.64,40,89,55.25,20.09,0,0.921,0.519,0.336,0.403,0.518,0.473,0.05,1,0,0,0,0,0,0.402694,82.179.39.100,Schneider Electric,Power Meter:PM5111,Schneider,10
192.168.158.111,93.119.179.182,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.007,2.007,1.507,0.5,0,0,0,0,0,0,0,0,0,0,-1,93.119.179.182,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.204.54,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.33,0.217,0.153,0.001,0.33,0.213,0.15,1,0,0,0,0,0,0,44.158.204.54,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,110.108.227.59,2,2,5,0,260,0,52,52,52,0,0,0,0,0,1.002,74.918,19.736,31.862,0,0,0,0,0,0,0,0,0,0,-1,110.108.227.59,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,95.120.178.57,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.006,1.006,1.006,0,0,0,0,0,0,0,0,0,0,0,-1,95.120.178.57,Danfoss Ltd,:,Danfoss,2
192.168.158.111,44.158.204.55,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.324,0.214,0.152,0,0.319,0.213,0.15,1,0,0,0,0,0,0,44.158.204.55,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,44.158.204.113,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.456,0.3,0.212,0.022,0.456,0.306,0.201,1,0,0,0,0,0,0,44.158.204.113,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,94.30.103.40,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.367,0.245,0.173,0.367,0.367,0.367,0,1,0,0,0,0,0,0,94.30.103.40,AB Regin,:,Regin,7
192.168.158.111,87.120.166.187,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.01,2.001,1.505,0.496,0,0,0,0,0,0,0,0,0,0,-1,87.120.166.187,Schneider Electric,PLC:TM251MESE,Schneider,10
