src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code
192.168.158.111,214.81.82.30,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.316,0.21,0.148,0.315,0.317,0.316,0.001,1,0,0,0,0,0,0,214.81.82.30,AB Regin,:,Regin,7
192.168.158.111,1.21.155.226,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0,0.583,0.366,0.26,0.036,0.506,0.281,0.225,1,0,0,0,0,0,0.07777,1.21.155.226,Schneider Electric,PLC:TM221CE40T,Schneider,10
192.168.158.111,94.27.207.123,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.015,1.015,1.015,0,0,0,0,0,0,0,0,0,0,0,-1,94.27.207.123,AB Regin,:,Regin,7
192.168.158.111,191.192.69.146,1,1,4,3,183,229,40,52,45.75,5.76,40,145,76.33,48.58,0,0.219,0.139,0.098,0.197,0.219,0.208,0.011,1,0,0,0,0,0,0,191.192.69.146,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,214.82.47.157,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.315,0.21,0.148,0.314,0.315,0.314,0,1,0,0,0,0,0,0,214.82.47.157,AB Regin,:,Regin,7
192.168.158.111,158.136.209.55,1,1,5,4,223,492,40,52,44.6,5.64,40,368,123,141.46,0,0.299,0.214,0.124,0.001,0.299,0.197,0.139,1,0,0,0,0,0,0,158.136.209.55,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,214.87.80.48,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.308,0.206,0.145,0.308,0.309,0.309,0,1,0,0,0,0,0,0,214.87.80.48,AB Regin,:,Regin,7
192.168.158.111,44.158.205.57,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.458,0.295,0.209,0.026,0.458,0.307,0.199,1,0,0,0,0,0,0,44.158.205.57,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,158.136.218.67,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.011,1.011,1.011,0,0,0,0,0,0,0,0,0,0,0,-1,158.136.218.67,Schneider Electric,PLC:TM221CE16T,Schneider,10
192.168.158.111,87.102.1.107,1,1,5,4,223,224,40,52,44.6,5.64,40,96,56,23.32,0,0.285,0.212,0.123,0.002,0.284,0.188,0.132,1,0,0,0,0,0,0,87.102.1.107,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,1.52.160.236,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.007,1.007,1.007,0,0,0,0,0,0,0,0,0,0,0,-1,1.52.160.236,ENTES AS,Power Meter:23000102,ENTES,3
192.168.158.111,82.77.69.118,1,1,6,6,263,301,40,52,43.83,5.43,40,97,50.17,21,0,0.269,0.159,0.13,0.001,0.266,0.16,0.128,1,0,0,0,0,0,0,82.77.69.118,Schneider Electric,PLC:BMX P34 20302,Schneider,10
192.168.158.111,51.60.3.222,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.006,2.004,1.505,0.499,0,0,0,0,0,0,0,0,0,0,-1,51.60.3.222,Schneider Electric,PLC:TM200CE24R,Schneider,10
192.168.158.111,140.25.48.63,1,1,6,5,275,272,40,52,45.83,5.84,40,100,54.4,23.27,0,1.525,0.659,0.545,0.191,1.213,0.506,0.411,1,0,0,0,0,0,1.213091,140.25.48.63,Schneider Electric,PLC:TM241CE40R,Schneider,10
192.168.158.111,44.158.205.137,1,1,5,4,223,216,40,52,44.6,5.64,40,92,54,22,0,0.459,0.333,0.193,0.001,0.457,0.3,0.211,1,0,0,0,0,0,0,44.158.205.137,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,216.149.60.170,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.014,1.014,1.014,0,0,0,0,0,0,0,0,0,0,0,-1,216.149.60.170,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,95.246.172.218,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.001,1.001,1.001,0,0,0,0,0,0,0,0,0,0,0,-1,95.246.172.218,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,191.93.231.247,1,1,4,4,183,226,40,52,45.75,5.76,40,98,56.5,24.18,0,0.342,0.221,0.156,0.004,0.32,0.209,0.145,0,0,0,0,0,0,-1,191.93.231.247,Schneider Electric,PLC:BME P58 1020,Schneider,10
192.168.158.111,51.249.169.33,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.015,1.015,1.015,0,0,0,0,0,0,0,0,0,0,0,-1,51.249.169.33,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,191.120.2.28,1,1,5,4,223,225,40,52,44.6,5.64,40,93,56.25,21.78,0,0.317,0.203,0.121,0.079,0.241,0.186,0.075,1,0,0,0,0,0,0.079427,191.120.2.28,Schneider Electric,Power Meter:METSEPM3250,Schneider,10
192.168.158.111,140.25.219.248,1,1,5,5,235,264,40,52,47,5.73,40,92,52.8,20.14,0,3.524,1.201,1.391,0.31,3.213,1.218,1.189,1,0,0,0,0,0,3.213265,140.25.219.248,Schneider Electric,PLC:TM221CE24T,Schneider,10
192.168.158.111,193.140.110.98,1,1,6,6,274,299,40,52,45.67,5.68,40,95,49.83,20.25,0,0.592,0.28,0.188,0.001,0.868,0.279,0.316,1,0,0,0,0,0,0,193.140.110.98,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,145.182.217.159,1,1,5,4,223,297,40,52,44.6,5.64,40,169,74.25,54.8,0,1.04,0.62,0.387,0.176,1.04,0.619,0.353,1,0,0,0,0,0,0,145.182.217.159,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,194.91.167.108,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0,0.567,0.323,0.238,0.001,0.42,0.206,0.205,1,0,0,0,0,0,0.000582,194.91.167.108,Schneider Electric,PLC:TM221ME16R,Schneider,10
192.168.158.111,191.93.226.149,1,1,5,4,223,228,40,52,44.6,5.64,40,100,57,25.04,0,0.801,0.581,0.337,0.081,0.801,0.533,0.322,1,0,0,0,0,0,0,191.93.226.149,Schneider Electric,PLC:TM241CE24R,Schneider,10
192.168.158.111,158.240.163.210,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.456,0.268,0.195,0,0.36,0.236,0.167,1,0,0,0,0,0,0,158.240.163.210,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,94.27.206.230,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.001,2.006,1.504,0.503,0,0,0,0,0,0,0,0,0,0,-1,94.27.206.230,AB Regin,:,Regin,7
192.168.158.111,77.199.36.81,1,1,4,3,183,232,40,52,45.75,5.76,40,148,77.33,50,0,0.298,0.191,0.136,0.276,0.298,0.287,0.011,1,0,0,0,0,0,0,77.199.36.81,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,193.140.212.232,1,1,5,4,223,300,40,52,44.6,5.64,40,172,75,56.1,0,0.249,0.184,0.106,0.01,0.245,0.165,0.109,1,0,0,0,0,0,0,193.140.212.232,Schneider Electric,HMI:HMIGTO4310,Schneider,10
192.168.158.111,158.240.163.212,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.615,0.325,0.252,0,0.36,0.24,0.17,1,0,0,0,0,0,0,158.240.163.212,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,176.140.103.115,1,1,5,4,223,181,40,52,44.6,5.64,40,52,45.25,5.36,0,0.197,0.122,0.073,0,0.197,0.116,0.084,1,0,0,0,0,0,0,176.140.103.115,Rockwell Automation/Allen-Bradley,Communication Module:177,Rockwell,8
192.168.158.111,87.120.166.187,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.004,2.004,1.504,0.5,0,0,0,0,0,0,0,0,0,0,-1,87.120.166.187,Schneider Electric,PLC:TM251MESE,Schneider,10
192.168.158.111,77.218.206.105,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.362,0.27,0.156,0.002,0.361,0.216,0.173,1,0,0,0,0,0,0,77.218.206.105,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,145.182.217.240,1,1,5,4,223,294,40,52,44.6,5.64,40,166,73.5,53.5,0,0.341,0.241,0.14,0.01,0.341,0.22,0.149,1,0,0,0,0,0,0,145.182.217.240,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,95.97.0.68,1,1,5,4,223,492,40,52,44.6,5.64,40,368,123,141.46,0,0.335,0.222,0.13,0.001,0.335,0.204,0.145,1,0,0,0,0,0,0,95.97.0.68,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,194.91.167.106,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.95,0.536,0.397,0.058,0.658,0.411,0.256,1,0,0,0,0,0,0,194.91.167.106,Schneider Electric,PLC:TM221ME16R,Schneider,10
192.168.158.111,51.249.169.209,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.014,1.014,1.014,0,0,0,0,0,0,0,0,0,0,0,-1,51.249.169.209,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,158.240.163.213,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.491,0.29,0.21,0,0.378,0.239,0.17,1,0,0,0,0,0,0,158.240.163.213,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,78.0.87.167,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.283,0.209,0.12,0,0.277,0.166,0.134,1,0,0,0,0,0,0,78.0.87.167,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,145.182.217.175,1,1,5,4,223,305,40,52,44.6,5.64,40,177,76.25,58.26,0,0.321,0.236,0.136,0.01,0.321,0.211,0.142,1,0,0,0,0,0,0,145.182.217.175,Schneider Electric,HMI:HMIGTO4310,Schneider,10
192.168.158.111,208.126.231.120,1,1,5,6,223,304,40,52,44.6,5.64,40,96,50.67,20.48,0,0.116,0.086,0.05,0.001,0.115,0.069,0.055,1,0,0,0,0,0,0,208.126.231.120,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,193.140.206.165,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.296,0.217,0.125,0.001,0.285,0.17,0.13,1,0,0,0,0,0,0,193.140.206.165,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,95.178.85.86,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1,2.004,1.502,0.502,0,0,0,0,0,0,0,0,0,0,-1,95.178.85.86,AB Regin,:,Regin,7
192.168.158.111,94.27.206.250,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.315,0.21,0.149,0.315,0.316,0.316,0,1,0,0,0,0,0,0,94.27.206.250,AB Regin,:,Regin,7
192.168.158.111,193.140.199.78,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.303,0.21,0.122,0.002,0.266,0.161,0.129,1,0,0,0,0,0,0,193.140.199.78,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,154.118.31.68,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.304,0.201,0.118,0,0.253,0.151,0.123,1,0,0,0,0,0,0,154.118.31.68,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,84.140.49.17,1,1,5,4,223,264,40,52,44.6,5.64,40,132,66,38.42,0,0.305,0.218,0.126,0.02,0.285,0.196,0.124,1,0,0,0,0,0,0.020331,84.140.49.17,VivrecoHP,:,Vivreco,11
192.168.158.111,44.158.204.240,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.005,2.007,1.506,0.501,0,0,0,0,0,0,0,0,0,0,-1,44.158.204.240,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,34.106.120.178,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76,48.11,0,0.365,0.242,0.171,0.34,0.365,0.352,0.013,1,0,0,0,0,0,0,34.106.120.178,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,87.19.245.82,1,1,5,4,223,230,40,52,44.6,5.64,40,102,57.5,25.9,0,0.314,0.234,0.135,0.001,0.314,0.209,0.146,0,0,0,0,0,0,-1,87.19.245.82,Schneider Electric,PLC:TM241CE40T_U,Schneider,10
192.168.158.111,193.140.188.34,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.273,0.192,0.112,0.001,0.273,0.154,0.123,1,0,0,0,0,0,0,193.140.188.34,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,140.25.199.137,1,1,6,5,275,316,40,52,45.83,5.84,40,144,63.2,40.67,0,4.922,1.642,1.781,0.314,4.608,1.733,1.753,1,0,0,0,0,0,1.694323,140.25.199.137,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4
192.168.158.111,145.182.217.193,1,1,6,5,274,341,40,52,45.67,5.68,40,173,68.2,52.49,0,1.154,0.626,0.455,0.239,1.392,0.62,0.465,1,0,0,0,0,0,0,145.182.217.193,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,82.179.39.100,1,1,5,4,223,221,40,52,44.6,5.64,40,89,55.25,20.09,0,0.626,0.372,0.231,0,0.626,0.366,0.266,1,0,0,0,0,0,0,82.179.39.100,Schneider Electric,Power Meter:PM5111,Schneider,10
192.168.158.111,193.140.182.51,1,1,5,5,223,256,40,52,44.6,5.64,40,96,51.2,22.4,0,0.309,0.228,0.131,0,0.304,0.15,0.143,1,0,0,0,0,0,0,193.140.182.51,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,51.249.169.176,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.004,2.002,1.503,0.499,0,0,0,0,0,0,0,0,0,0,-1,51.249.169.176,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,95.178.85.95,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.001,2.004,1.502,0.502,0,0,0,0,0,0,0,0,0,0,-1,95.178.85.95,AB Regin,:,Regin,7
192.168.158.111,193.140.164.60,1,1,5,5,223,256,40,52,44.6,5.64,40,96,51.2,22.4,0,0.284,0.21,0.121,0.001,0.276,0.139,0.131,0,0,0,0,0,0,-1,193.140.164.60,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,190.148.106.19,1,1,5,4,223,296,40,52,44.6,5.64,40,168,74,54.37,0,0.231,0.172,0.099,0,0.231,0.153,0.108,1,0,0,0,0,0,0,190.148.106.19,Telemecanique,HMI:XBTGT5330,Schneider,10
192.168.158.111,143.151.224.84,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.311,0.231,0.133,0,0.308,0.184,0.149,1,0,0,0,0,0,0,143.151.224.84,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,214.252.5.196,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.293,0.211,0.122,0,0.287,0.167,0.136,1,0,0,0,0,0,0,214.252.5.196,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.204.99,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.291,0.193,0.136,0,0.298,0.196,0.139,1,0,0,0,0,0,0,44.158.204.99,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,190.148.106.18,1,1,5,4,223,296,40,52,44.6,5.64,40,168,74,54.37,0,0.24,0.175,0.101,0.001,0.24,0.157,0.11,1,0,0,0,0,0,0,190.148.106.18,Telemecanique,HMI:XBTGT5330,Schneider,10
192.168.158.111,95.232.152.22,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.014,1.014,1.014,0,0,0,0,0,0,0,0,0,0,0,-1,95.232.152.22,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,190.148.106.17,1,1,5,4,223,296,40,52,44.6,5.64,40,168,74,54.37,0,0.232,0.173,0.1,0.001,0.232,0.154,0.108,1,0,0,0,0,0,0,190.148.106.17,Telemecanique,HMI:XBTGT5330,Schneider,10
192.168.158.111,193.140.20.138,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.308,0.207,0.121,0,0.262,0.154,0.125,1,0,0,0,0,0,0,193.140.20.138,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,49.235.46.55,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.317,0.211,0.149,0.317,0.325,0.321,0.004,1,0,0,0,0,0,0,49.235.46.55,AB Regin,:,Regin,7
192.168.158.111,190.148.106.20,1,1,5,4,223,296,40,52,44.6,5.64,40,168,74,54.37,0,0.234,0.174,0.1,0.004,0.234,0.156,0.107,1,0,0,0,0,0,0,190.148.106.20,Telemecanique,HMI:XBTGT5330,Schneider,10
