src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code
192.168.158.111,104.147.235.122,1,1,5,4,234,216,40,52,46.8,5.56,40,92,54,22,0,0.577,0.271,0.204,0.002,0.831,0.363,0.347,1,0,0,0,0,0,0,104.147.235.122,Schneider Electric,PLC:TM221CE24R,Schneider,10
192.168.158.111,93.171.48.147,1,1,7,5,303,259,40,52,43.29,5.2,40,95,51.8,21.66,0,0.623,0.23,0.209,0,0.874,0.282,0.357,1,0,0,0,0,0,0,93.171.48.147,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,95.246.128.152,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.295,0.207,0.12,0.001,0.261,0.156,0.123,1,0,0,0,0,0,0,95.246.128.152,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.205.238,1,1,5,4,223,216,40,52,44.6,5.64,40,92,54,22,0,0.501,0.359,0.208,0.001,0.501,0.321,0.227,1,0,0,0,0,0,0,44.158.205.238,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,93.171.48.148,1,1,6,5,263,259,40,52,43.83,5.43,40,95,51.8,21.66,0,0.266,0.16,0.13,0,0.267,0.133,0.133,1,0,0,0,0,0,0,93.171.48.148,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,93.171.48.151,1,1,5,5,223,259,40,52,44.6,5.64,40,95,51.8,21.66,0,0.256,0.191,0.11,0.001,0.256,0.128,0.126,1,0,0,0,0,0,0,93.171.48.151,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,94.27.203.137,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,94.27.203.137,AB Regin,:,Regin,7
192.168.158.111,88.186.52.149,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.009,1.009,1.009,0,0,0,0,0,0,0,0,0,0,0,-1,88.186.52.149,AB Regin,:,Regin,7
192.168.158.111,140.25.161.239,1,1,5,3,235,132,40,52,47,5.73,40,52,44,5.66,0,5.013,1.573,2.021,0.31,5.013,2.662,2.351,1,0,0,0,0,0,-1,140.25.161.239,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4
192.168.158.111,68.98.123.225,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.014,1.014,1.014,0,0,0,0,0,0,0,0,0,0,0,-1,68.98.123.225,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,193.136.71.34,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.299,0.215,0.124,0.001,0.286,0.17,0.125,1,0,0,0,0,0,0,193.136.71.34,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,82.3.220.229,1,1,5,4,223,492,40,52,44.6,5.64,40,368,123,141.46,0,0.342,0.251,0.145,0.001,0.342,0.225,0.158,1,0,0,0,0,0,0,82.3.220.229,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,1.41.89.209,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,-1,1.41.89.209,Schneider Electric,PLC:TM221CE24R,Schneider,10
192.168.158.111,82.217.214.37,1,1,5,5,223,259,40,52,44.6,5.64,40,95,51.8,21.66,0,0.324,0.241,0.139,0,0.324,0.161,0.16,1,0,0,0,0,0,0,82.217.214.37,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,214.80.218.59,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.014,1.014,1.014,0,0,0,0,0,0,0,0,0,0,0,-1,214.80.218.59,AB Regin,:,Regin,7
192.168.158.111,4.56.123.14,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.567,0.375,0.265,0.102,0.558,0.384,0.201,1,0,0,0,0,0,0,4.56.123.14,Rockwell Automation/Allen-Bradley,PLC:141,Rockwell,8
192.168.158.111,95.246.190.167,1,1,5,4,223,224,40,52,44.6,5.64,40,96,56,23.32,0,0.264,0.197,0.114,0.001,0.265,0.175,0.123,1,0,0,0,0,0,0,95.246.190.167,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,158.136.209.55,1,1,6,5,263,532,40,52,43.83,5.43,40,368,106.4,130.81,0,2.439,0.669,0.893,0.02,2.439,0.765,0.973,1,0,0,0,0,0,0,158.136.209.55,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,158.133.69.209,1,1,5,4,223,173,40,52,44.6,5.64,40,49,43.25,3.7,0,1.01,0.409,0.37,0.311,0.68,0.44,0.17,1,0,0,0,0,0,0.679886,158.133.69.209,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,158.136.218.67,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.023,1.023,1.023,0,0,0,0,0,0,0,0,0,0,0,-1,158.136.218.67,Schneider Electric,PLC:TM221CE16T,Schneider,10
192.168.158.111,16.229.45.130,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.001,2.006,1.503,0.502,0,0,0,0,0,0,0,0,0,0,-1,16.229.45.130,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,1.41.88.60,1,1,6,4,263,216,40,52,43.83,5.43,40,92,54,22,0,0.775,0.3,0.274,0,1.182,0.497,0.5,1,0,0,0,0,0,0,1.41.88.60,Schneider Electric,PLC:TM221CE24T,Schneider,10
192.168.158.111,214.80.189.23,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0.073,0.321,0.238,0.117,0.32,0.394,0.357,0.037,1,0,0,0,0,0,0,214.80.189.23,AB Regin,:,Regin,7
192.168.158.111,44.158.205.57,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.443,0.288,0.204,0.02,0.42,0.286,0.188,1,0,0,0,0,0,0,44.158.205.57,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,1.41.94.235,1,1,6,7,263,340,40,52,43.83,5.43,40,96,48.57,19.41,0,0.325,0.194,0.158,0,0.325,0.16,0.157,1,0,0,0,0,0,0,1.41.94.235,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,191.192.69.146,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1,1.999,1.5,0.5,0,0,0,0,0,0,0,0,0,0,-1,191.192.69.146,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,214.81.82.21,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.326,0.217,0.154,0.325,0.326,0.325,0,1,0,0,0,0,0,0,214.81.82.21,AB Regin,:,Regin,7
192.168.158.111,214.81.82.23,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.295,0.197,0.139,0.294,0.295,0.295,0.001,1,0,0,0,0,0,0,214.81.82.23,AB Regin,:,Regin,7
192.168.158.111,1.52.160.236,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,-1,1.52.160.236,ENTES AS,Power Meter:23000102,ENTES,3
192.168.158.111,87.102.1.107,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.011,1.011,1.011,0,0,0,0,0,0,0,0,0,0,0,-1,87.102.1.107,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,95.246.172.218,1,1,5,4,223,290,40,52,44.6,5.64,40,162,72.5,51.78,0,0.264,0.196,0.113,0.001,0.264,0.175,0.123,1,0,0,0,0,0,0,95.246.172.218,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,214.81.82.30,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.314,0.209,0.148,0.313,0.314,0.314,0.001,1,0,0,0,0,0,0,214.81.82.30,AB Regin,:,Regin,7
192.168.158.111,1.21.155.226,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0,0.553,0.347,0.247,0.046,0.475,0.264,0.202,1,0,0,0,0,0,0.078653,1.21.155.226,Schneider Electric,PLC:TM221CE40T,Schneider,10
192.168.158.111,44.158.205.137,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,44.158.205.137,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,214.82.47.157,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.308,0.205,0.145,0.308,0.308,0.308,0,1,0,0,0,0,0,0,214.82.47.157,AB Regin,:,Regin,7
192.168.158.111,82.77.69.118,1,1,5,6,223,301,40,52,44.6,5.64,40,97,50.17,21,0,0.248,0.185,0.106,0,0.248,0.148,0.119,1,0,0,0,0,0,0,82.77.69.118,Schneider Electric,PLC:BMX P34 20302,Schneider,10
192.168.158.111,193.140.110.98,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,193.140.110.98,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,214.87.80.48,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.329,0.219,0.155,0.329,0.329,0.329,0,1,0,0,0,0,0,0,214.87.80.48,AB Regin,:,Regin,7
192.168.158.111,94.27.207.126,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.313,0.208,0.147,0.312,0.312,0.312,0,1,0,0,0,0,0,0,94.27.207.126,AB Regin,:,Regin,7
192.168.158.111,94.27.207.123,1,1,6,3,274,148,40,52,45.67,5.68,40,64,49.33,10.5,0,1.004,0.479,0.345,1.049,1.345,1.197,0.148,1,0,0,0,0,0,0,94.27.207.123,AB Regin,:,Regin,7
192.168.158.111,95.97.0.68,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.012,1.012,1.012,0,0,0,0,0,0,0,0,0,0,0,-1,95.97.0.68,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,77.199.36.81,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.013,1.013,1.013,0,0,0,0,0,0,0,0,0,0,0,-1,77.199.36.81,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,140.25.48.63,1,1,6,5,275,272,40,52,45.83,5.84,40,100,54.4,23.27,0,1.525,0.666,0.544,0.213,1.215,0.512,0.408,1,0,0,0,0,0,1.215283,140.25.48.63,Schneider Electric,PLC:TM241CE40R,Schneider,10
192.168.158.111,216.149.60.170,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,216.149.60.170,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,145.182.217.175,1,1,7,6,315,385,40,52,45,5.78,40,177,64.17,50.55,0,1.104,0.613,0.421,0.209,1.104,0.63,0.284,1,0,0,0,0,0,0,145.182.217.175,Schneider Electric,HMI:HMIGTO4310,Schneider,10
192.168.158.111,193.140.212.232,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.005,2.008,1.506,0.502,0,0,0,0,0,0,0,0,0,0,-1,193.140.212.232,Schneider Electric,HMI:HMIGTO4310,Schneider,10
192.168.158.111,194.91.167.108,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0,0.978,0.48,0.399,0,0.42,0.22,0.199,1,0,0,0,0,0,0.043311,194.91.167.108,Schneider Electric,PLC:TM221ME16R,Schneider,10
192.168.158.111,95.232.152.22,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.009,1.009,1.009,0,0,0,0,0,0,0,0,0,0,0,-1,95.232.152.22,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,78.0.87.167,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.612,0.281,0.218,0,0.612,0.224,0.225,1,0,0,0,0,0,0,78.0.87.167,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,95.246.162.51,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0,0.257,0.192,0.111,0.001,0.256,0.153,0.124,1,0,0,0,0,0,0,95.246.162.51,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,44.158.204.240,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.457,0.3,0.212,0,0.457,0.299,0.212,1,0,0,0,0,0,0,44.158.204.240,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,95.178.85.86,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.278,0.185,0.131,0.278,0.278,0.278,0,1,0,0,0,0,0,0,95.178.85.86,AB Regin,:,Regin,7
192.168.158.111,95.240.86.187,1,1,5,3,223,132,40,52,44.6,5.64,40,52,44,5.66,0,5.003,1.371,2.099,0.239,5.005,2.622,2.383,1,0,0,0,0,0,-1,95.240.86.187,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,145.182.217.159,1,1,5,4,223,297,40,52,44.6,5.64,40,169,74.25,54.8,0,1.186,0.77,0.478,0.114,1.186,0.779,0.474,1,0,0,0,0,0,0,145.182.217.159,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,94.27.206.250,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.301,0.2,0.142,0.301,0.301,0.301,0,1,0,0,0,0,0,0,94.27.206.250,AB Regin,:,Regin,7
192.168.158.111,158.240.163.210,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.387,0.236,0.169,0,0.32,0.213,0.151,1,0,0,0,0,0,0,158.240.163.210,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,140.25.219.248,1,1,5,5,235,264,40,52,47,5.73,40,92,52.8,20.14,0,1.106,0.591,0.476,0.01,0.815,0.352,0.291,1,0,0,0,0,0,0.814546,140.25.219.248,Schneider Electric,PLC:TM221CE24T,Schneider,10
192.168.158.111,44.108.117.163,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0,0.247,0.163,0.115,0.001,0.243,0.122,0.121,1,0,0,0,0,0,0.000648,44.108.117.163,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,77.218.206.105,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.364,0.269,0.155,0.003,0.364,0.216,0.174,1,0,0,0,0,0,0,77.218.206.105,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,95.178.85.95,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.292,0.186,0.132,0.29,0.292,0.291,0.001,1,0,0,0,0,0,0,95.178.85.95,AB Regin,:,Regin,7
192.168.158.111,44.158.204.99,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.012,1.012,1.012,0,0,0,0,0,0,0,0,0,0,0,-1,44.158.204.99,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,84.140.49.17,1,1,5,5,223,304,40,52,44.6,5.64,40,132,60.8,35.9,0,0.293,0.215,0.124,0,0.282,0.144,0.138,1,0,0,0,0,0,0.011196,84.140.49.17,VivrecoHP,:,Vivreco,11
192.168.158.111,158.240.163.212,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.514,0.268,0.21,0,0.309,0.2,0.142,1,0,0,0,0,0,0,158.240.163.212,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,194.91.167.106,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.703,0.44,0.313,0.059,0.703,0.46,0.286,1,0,0,0,0,0,0,194.91.167.106,Schneider Electric,PLC:TM221ME16R,Schneider,10
192.168.158.111,158.240.163.213,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.296,0.195,0.138,0,0.32,0.203,0.144,1,0,0,0,0,0,0,158.240.163.213,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,193.140.206.165,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.298,0.217,0.125,0.001,0.284,0.17,0.13,1,0,0,0,0,0,0,193.140.206.165,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,145.182.217.240,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.014,1.014,1.014,0,0,0,0,0,0,0,0,0,0,0,-1,145.182.217.240,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,208.126.231.120,1,1,4,4,183,173,40,52,45.75,5.76,40,49,43.25,3.7,0,0.165,0.11,0.078,0.001,0.166,0.11,0.077,1,0,0,0,0,0,0,208.126.231.120,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,193.140.199.78,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.309,0.211,0.123,0.001,0.267,0.16,0.128,1,0,0,0,0,0,0,193.140.199.78,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,140.25.199.137,1,1,6,5,275,316,40,52,45.83,5.84,40,144,63.2,40.67,0,4.8,1.62,1.742,0.289,4.51,1.712,1.723,1,0,0,0,0,0,1.756146,140.25.199.137,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4
192.168.158.111,82.179.39.100,1,1,5,4,223,221,40,52,44.6,5.64,40,89,55.25,20.09,0,0.805,0.519,0.307,0.183,0.641,0.482,0.211,1,0,0,0,0,0,0.183457,82.179.39.100,Schneider Electric,Power Meter:PM5111,Schneider,10
192.168.158.111,49.235.46.55,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.321,0.214,0.151,0.321,0.321,0.321,0,1,0,0,0,0,0,0,49.235.46.55,AB Regin,:,Regin,7
192.168.158.111,145.182.217.193,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.011,1.011,1.011,0,0,0,0,0,0,0,0,0,0,0,-1,145.182.217.193,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,94.27.206.230,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.305,0.203,0.144,0.303,0.305,0.304,0.001,1,0,0,0,0,0,0,94.27.206.230,AB Regin,:,Regin,7
192.168.158.111,87.120.166.187,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.006,1.006,1.006,0,0,0,0,0,0,0,0,0,0,0,-1,87.120.166.187,Schneider Electric,PLC:TM251MESE,Schneider,10
192.168.158.111,143.151.224.84,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.327,0.239,0.138,0,0.319,0.19,0.155,1,0,0,0,0,0,0,143.151.224.84,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,193.140.188.34,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.299,0.206,0.12,0,0.26,0.156,0.122,1,0,0,0,0,0,0,193.140.188.34,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,193.140.182.51,1,1,6,5,274,256,40,52,45.67,5.68,40,96,51.2,22.4,0,0.59,0.278,0.187,0.001,0.863,0.284,0.349,1,0,0,0,0,0,0,193.140.182.51,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,51.60.3.222,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.012,1.012,1.012,0,0,0,0,0,0,0,0,0,0,0,-1,51.60.3.222,Schneider Electric,PLC:TM200CE24R,Schneider,10
192.168.158.111,49.235.121.8,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.315,0.21,0.148,0.315,0.317,0.316,0.001,1,0,0,0,0,0,0,49.235.121.8,AB Regin,:,Regin,7
192.168.158.111,1.52.160.229,1,1,3,2,156,80,52,52,52,0,40,40,40,0,0.857,2.009,1.433,0.576,2.821,2.821,2.821,0,0,0,0,0,0,0,-1,1.52.160.229,ENTES AS,Power Meter:23000102,ENTES,3
192.168.158.111,110.7.248.106,1,1,691,720,27663,29522,40,52,40.03,0.62,40,44,41,0.12,0,0.344,0.001,0.021,0,0.344,0.001,0.017,1,0,0,0,0,0,-1,110.7.248.106,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,84.16.61.190,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.269,0.198,0.115,0,0.263,0.156,0.126,1,0,0,0,0,0,0,84.16.61.190,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,193.140.164.60,1,1,5,5,223,256,40,52,44.6,5.64,40,96,51.2,22.4,0,0.278,0.205,0.119,0.001,0.271,0.137,0.128,0,0,0,0,0,0,-1,193.140.164.60,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,95.120.178.57,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.009,1.009,1.009,0,0,0,0,0,0,0,0,0,0,0,-1,95.120.178.57,Danfoss Ltd,:,Danfoss,2
192.168.158.111,176.140.103.115,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.007,1.007,1.007,0,0,0,0,0,0,0,0,0,0,0,-1,176.140.103.115,Rockwell Automation/Allen-Bradley,Communication Module:177,Rockwell,8
192.168.158.111,122.152.98.81,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,122.152.98.81,Schneider Electric,PLC:TM241CE40R,Schneider,10
192.168.158.111,110.108.227.59,1,1,6,6,263,300,40,52,43.83,5.43,40,96,50,20.62,0,0.276,0.163,0.133,0,0.313,0.171,0.14,1,0,0,0,0,0,0,110.108.227.59,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,34.106.120.178,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76,48.11,0,0.351,0.231,0.163,0.341,0.351,0.346,0.005,1,0,0,0,0,0,0,34.106.120.178,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,191.93.231.247,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,-1,191.93.231.247,Schneider Electric,PLC:BME P58 1020,Schneider,10
192.168.158.111,87.19.245.82,1,1,5,4,223,230,40,52,44.6,5.64,40,102,57.5,25.9,0,0.326,0.244,0.141,0.001,0.326,0.217,0.153,0,0,0,0,0,0,-1,87.19.245.82,Schneider Electric,PLC:TM241CE40T_U,Schneider,10
192.168.158.111,203.59.179.204,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,203.59.179.204,Schneider Electric,Power Meter:PM2130 V3,Schneider,10
192.168.158.111,110.105.2.0,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1,2.011,1.506,0.506,0,0,0,0,0,0,0,0,0,0,-1,110.105.2.0,AB Regin,:,Regin,7
192.168.158.111,193.140.20.138,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.001,2.011,1.506,0.505,0,0,0,0,0,0,0,0,0,0,-1,193.140.20.138,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.204.54,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.31,0.204,0.144,0,0.31,0.203,0.144,1,0,0,0,0,0,0,44.158.204.54,Schneider Electric,PLC:TM221CE40R,Schneider,10
