src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code
192.168.158.111,95.232.152.22,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.007,2.005,1.506,0.499,0,0,0,0,0,0,0,0,0,0,-1,95.232.152.22,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,94.27.206.230,1,1,7,2,337,84,40,52,48.14,5.17,40,44,42,2,0,3.014,1.251,0.994,6.499,6.499,6.499,0,1,0,0,0,0,0,-1,94.27.206.230,AB Regin,:,Regin,7
192.168.158.111,158.240.163.213,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.417,0.249,0.179,0,0.329,0.21,0.149,1,0,0,0,0,0,0,158.240.163.213,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,140.25.219.248,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1,2.006,1.503,0.503,0,0,0,0,0,0,0,0,0,0,-1,140.25.219.248,Schneider Electric,PLC:TM221CE24T,Schneider,10
192.168.158.111,208.126.231.120,1,1,4,4,183,173,40,52,45.75,5.76,40,49,43.25,3.7,0,0.141,0.093,0.066,0.001,0.141,0.093,0.065,1,0,0,0,0,0,0,208.126.231.120,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,94.27.206.250,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.391,0.261,0.184,0.386,0.391,0.389,0.002,1,0,0,0,0,0,0,94.27.206.250,AB Regin,:,Regin,7
192.168.158.111,95.178.85.86,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.347,0.229,0.162,0.341,0.345,0.343,0.002,1,0,0,0,0,0,0,95.178.85.86,AB Regin,:,Regin,7
192.168.158.111,77.218.206.105,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.015,1.015,1.015,0,0,0,0,0,0,0,0,0,0,0,-1,77.218.206.105,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,216.149.60.170,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.004,2.008,1.506,0.502,0,0,0,0,0,0,0,0,0,0,-1,216.149.60.170,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,95.178.85.95,1,1,5,3,235,148,40,52,47,5.73,40,64,49.33,10.5,0,1.136,0.625,0.467,1.103,1.136,1.12,0.016,1,0,0,0,0,0,0,95.178.85.95,AB Regin,:,Regin,7
192.168.158.111,145.182.217.193,1,1,6,5,275,341,40,52,45.83,5.84,40,173,68.2,52.49,0,1.008,0.363,0.339,0.002,0.272,0.14,0.128,1,0,0,0,0,0,0,145.182.217.193,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,154.118.31.68,1,1,6,5,275,256,40,52,45.83,5.84,40,96,51.2,22.4,0,1.011,0.396,0.332,0,0.323,0.161,0.161,1,0,0,0,0,0,0,154.118.31.68,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,214.82.47.157,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.591,0.375,0.266,0.538,0.591,0.565,0.026,1,0,0,0,0,0,0,214.82.47.157,AB Regin,:,Regin,7
192.168.158.111,143.151.224.84,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.337,0.245,0.141,0,0.327,0.194,0.157,1,0,0,0,0,0,0,143.151.224.84,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,84.16.61.190,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.009,1.009,1.009,0,0,0,0,0,0,0,0,0,0,0,-1,84.16.61.190,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.204.240,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.519,0.34,0.241,0.026,0.515,0.348,0.228,1,0,0,0,0,0,0,44.158.204.240,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,193.140.206.165,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.337,0.249,0.144,0.001,0.337,0.198,0.16,1,0,0,0,0,0,0,193.140.206.165,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,49.235.121.8,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.464,0.309,0.219,0.464,0.464,0.464,0,1,0,0,0,0,0,0,49.235.121.8,AB Regin,:,Regin,7
192.168.158.111,49.235.46.55,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.376,0.25,0.177,0.375,0.376,0.376,0,1,0,0,0,0,0,0,49.235.46.55,AB Regin,:,Regin,7
192.168.158.111,44.158.204.99,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.383,0.247,0.175,0,0.384,0.247,0.175,1,0,0,0,0,0,0,44.158.204.99,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,140.25.199.137,1,1,7,8,315,428,40,52,45,5.78,40,144,53.5,34.23,0,4.909,1.237,1.695,0.259,4.38,0.98,1.391,1,0,0,0,0,0,0.3135,140.25.199.137,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4
192.168.158.111,193.140.199.78,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.402,0.301,0.174,0,0.403,0.24,0.193,1,0,0,0,0,0,0,193.140.199.78,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,214.87.80.48,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.567,0.371,0.263,0.483,0.547,0.515,0.032,1,0,0,0,0,0,0,214.87.80.48,AB Regin,:,Regin,7
192.168.158.111,44.108.117.163,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0,0.358,0.232,0.164,0.001,0.338,0.169,0.168,1,0,0,0,0,0,0.001145,44.108.117.163,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,194.91.167.108,1,1,8,5,376,256,40,52,47,5.43,40,92,51.2,20.46,0,2.363,0.99,0.73,0.016,5.502,1.598,2.279,1,0,0,0,0,0,0.024836,194.91.167.108,Schneider Electric,PLC:TM221ME16R,Schneider,10
192.168.158.111,176.140.103.115,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.001,2.005,1.503,0.502,0,0,0,0,0,0,0,0,0,0,-1,176.140.103.115,Rockwell Automation/Allen-Bradley,Communication Module:177,Rockwell,8
192.168.158.111,110.7.248.106,1,1,376,408,15063,16730,40,52,40.06,0.84,40,44,41,0.16,0,0.351,0.003,0.029,0,0.351,0.002,0.023,1,0,0,0,0,0,-1,110.7.248.106,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,34.106.120.178,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76,48.11,0,0.41,0.273,0.193,0.41,0.41,0.41,0,1,0,0,0,0,0,0,34.106.120.178,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,195.22.123.32,1,1,5,4,223,254,40,52,44.6,5.64,40,122,63.5,34.13,0,0.392,0.291,0.168,0,0.392,0.258,0.182,1,0,0,0,0,0,0,195.22.123.32,PEWEU,PLC:FPWEBD,PIEU,6
192.168.158.111,203.59.179.204,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1,2.001,1.5,0.501,0,0,0,0,0,0,0,0,0,0,-1,203.59.179.204,Schneider Electric,Power Meter:PM2130 V3,Schneider,10
192.168.158.111,44.158.204.54,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.38,0.253,0.179,0,0.379,0.25,0.177,1,0,0,0,0,0,0,44.158.204.54,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,1.52.160.229,1,1,4,4,208,160,52,52,52,0,40,40,40,0,0.944,0.965,0.953,0.009,0.885,0.962,0.933,0.034,0,0,0,0,0,0,-1,1.52.160.229,ENTES AS,Power Meter:23000102,ENTES,3
192.168.158.111,44.158.204.55,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.37,0.246,0.174,0,0.37,0.247,0.174,1,0,0,0,0,0,0,44.158.204.55,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,122.152.98.81,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.005,2.006,1.506,0.501,0,0,0,0,0,0,0,0,0,0,-1,122.152.98.81,Schneider Electric,PLC:TM241CE40R,Schneider,10
192.168.158.111,140.25.161.236,1,1,4,4,208,160,52,52,52,0,40,40,40,0,0.917,0.921,0.919,0.002,0.918,0.924,0.921,0.003,0,0,0,0,0,0,-1,140.25.161.236,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4
192.168.158.111,44.158.204.113,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.56,0.347,0.247,0.021,0.56,0.347,0.234,1,0,0,0,0,0,0,44.158.204.113,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,193.140.182.51,1,1,5,5,223,256,40,52,44.6,5.64,40,96,51.2,22.4,0,0.348,0.258,0.149,0,0.342,0.171,0.17,1,0,0,0,0,0,0,193.140.182.51,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.204.140,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.372,0.247,0.175,0,0.372,0.242,0.171,1,0,0,0,0,0,0,44.158.204.140,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,194.91.167.106,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.015,1.015,1.015,0,0,0,0,0,0,0,0,0,0,0,-1,194.91.167.106,Schneider Electric,PLC:TM221ME16R,Schneider,10
