src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code
192.168.158.111,94.27.207.126,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.321,0.214,0.151,0.32,0.32,0.32,0,1,0,0,0,0,0,0,94.27.207.126,AB Regin,:,Regin,7
192.168.158.111,1.52.160.236,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.013,1.013,1.013,0,0,0,0,0,0,0,0,0,0,0,-1,1.52.160.236,ENTES AS,Power Meter:23000102,ENTES,3
192.168.158.111,1.41.88.60,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.392,0.261,0.184,0,0.4,0.264,0.186,1,0,0,0,0,0,0,1.41.88.60,Schneider Electric,PLC:TM221CE24T,Schneider,10
192.168.158.111,94.27.207.123,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.337,0.224,0.158,0.334,0.337,0.336,0.002,1,0,0,0,0,0,0,94.27.207.123,AB Regin,:,Regin,7
192.168.158.111,87.102.1.107,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.009,1.009,1.009,0,0,0,0,0,0,0,0,0,0,0,-1,87.102.1.107,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,193.141.15.173,2,2,10,9,446,480,40,52,44.6,5.64,40,92,53.33,20.91,0,25.158,2.991,7.838,0,25.44,3.329,8.358,1,0,0,0,0,0,0.028713,193.141.15.173,TELEMECANIQUE,PLC:BMX P34 2020,Schneider,10
192.168.158.111,84.140.49.17,1,1,5,4,223,264,40,52,44.6,5.64,40,132,66,38.42,0,0.312,0.225,0.13,0.025,0.287,0.199,0.124,1,0,0,0,0,0,0.024584,84.140.49.17,VivrecoHP,:,Vivreco,11
192.168.158.111,1.41.94.235,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0.005,0.43,0.314,0.179,0,0.435,0.247,0.202,1,0,0,0,0,0,0,1.41.94.235,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.158.205.137,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.466,0.309,0.218,0.017,0.462,0.314,0.21,1,0,0,0,0,0,0,44.158.205.137,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,82.77.69.118,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.007,1.007,1.007,0,0,0,0,0,0,0,0,0,0,0,-1,82.77.69.118,Schneider Electric,PLC:BMX P34 20302,Schneider,10
192.168.158.111,145.182.217.175,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.006,2.005,1.505,0.5,0,0,0,0,0,0,0,0,0,0,-1,145.182.217.175,Schneider Electric,HMI:HMIGTO4310,Schneider,10
192.168.158.111,194.91.167.108,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0,0.438,0.285,0.201,0.001,0.402,0.21,0.192,1,0,0,0,0,0,0.036184,194.91.167.108,Schneider Electric,PLC:TM221ME16R,Schneider,10
192.168.158.111,95.246.162.51,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0,0.273,0.2,0.116,0.001,0.266,0.158,0.128,1,0,0,0,0,0,0,95.246.162.51,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,158.240.163.210,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.508,0.289,0.213,0,0.36,0.24,0.17,1,0,0,0,0,0,0,158.240.163.210,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,95.240.86.187,1,1,5,3,223,132,40,52,44.6,5.64,40,52,44,5.66,0,5.001,1.379,2.094,0.257,5.001,2.629,2.372,1,0,0,0,0,0,-1,95.240.86.187,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,193.140.110.98,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.007,2.003,1.505,0.498,0,0,0,0,0,0,0,0,0,0,-1,193.140.110.98,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,216.149.60.170,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.015,1.015,1.015,0,0,0,0,0,0,0,0,0,0,0,-1,216.149.60.170,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,77.199.36.81,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.009,2.003,1.506,0.497,0,0,0,0,0,0,0,0,0,0,-1,77.199.36.81,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,158.240.163.212,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.638,0.329,0.261,0,0.359,0.236,0.167,1,0,0,0,0,0,0,158.240.163.212,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,194.91.167.106,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.459,0.29,0.206,0.013,0.466,0.312,0.212,1,0,0,0,0,0,0,194.91.167.106,Schneider Electric,PLC:TM221ME16R,Schneider,10
192.168.158.111,208.126.231.120,1,1,4,4,183,173,40,52,45.75,5.76,40,49,43.25,3.7,0,0.116,0.076,0.054,0.001,0.116,0.077,0.054,1,0,0,0,0,0,0,208.126.231.120,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10
192.168.158.111,145.182.217.159,1,1,5,3,223,257,40,52,44.6,5.64,40,169,85.67,59.02,0,0.267,0.198,0.114,0.261,0.267,0.264,0.003,1,0,0,0,0,0,0,145.182.217.159,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,78.0.87.167,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.291,0.212,0.122,0,0.291,0.168,0.138,1,0,0,0,0,0,0,78.0.87.167,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,84.16.61.190,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.005,2.007,1.506,0.501,0,0,0,0,0,0,0,0,0,0,-1,84.16.61.190,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,145.182.217.240,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.004,1.004,1.004,0,0,0,0,0,0,0,0,0,0,0,-1,145.182.217.240,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,158.240.163.213,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0,0.627,0.329,0.257,0,0.36,0.233,0.165,1,0,0,0,0,0,0,158.240.163.213,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8
192.168.158.111,95.232.152.22,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.002,2.009,1.506,0.503,0,0,0,0,0,0,0,0,0,0,-1,95.232.152.22,ABB Stotz Kontakt,:,ABB,0
192.168.158.111,94.27.206.250,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.315,0.21,0.148,0.314,0.314,0.314,0,1,0,0,0,0,0,0,94.27.206.250,AB Regin,:,Regin,7
192.168.158.111,95.178.85.86,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.287,0.191,0.135,0.287,0.287,0.287,0,1,0,0,0,0,0,0,95.178.85.86,AB Regin,:,Regin,7
192.168.158.111,94.27.206.230,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.334,0.223,0.157,0.334,0.334,0.334,0,1,0,0,0,0,0,0,94.27.206.230,AB Regin,:,Regin,7
192.168.158.111,44.158.204.240,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.473,0.303,0.215,0.014,0.445,0.299,0.201,1,0,0,0,0,0,0,44.158.204.240,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,193.140.212.232,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.007,1.007,1.007,0,0,0,0,0,0,0,0,0,0,0,-1,193.140.212.232,Schneider Electric,HMI:HMIGTO4310,Schneider,10
192.168.158.111,95.178.85.95,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.732,0.346,0.3,0.307,0.723,0.515,0.208,1,0,0,0,0,0,0,95.178.85.95,AB Regin,:,Regin,7
192.168.158.111,77.218.206.105,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.012,1.012,1.012,0,0,0,0,0,0,0,0,0,0,0,-1,77.218.206.105,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,140.25.48.63,1,1,6,5,275,272,40,52,45.83,5.84,40,100,54.4,23.27,0,1.549,0.668,0.552,0.189,1.232,0.513,0.418,1,0,0,0,0,0,1.231896,140.25.48.63,Schneider Electric,PLC:TM241CE40R,Schneider,10
192.168.158.111,145.182.217.193,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.013,1.013,1.013,0,0,0,0,0,0,0,0,0,0,0,-1,145.182.217.193,Schneider Electric,HMI:HMIS5T,Schneider,10
192.168.158.111,44.158.204.99,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54,22,0,0.324,0.215,0.152,0,0.321,0.21,0.149,1,0,0,0,0,0,0,44.158.204.99,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,143.151.224.84,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.319,0.235,0.136,0,0.312,0.186,0.151,1,0,0,0,0,0,0,143.151.224.84,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,44.108.117.163,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0,0.268,0.177,0.125,0.001,0.263,0.132,0.131,1,0,0,0,0,0,0.0007,44.108.117.163,Schneider Electric,PLC:TM221CE40R,Schneider,10
192.168.158.111,87.120.166.187,1,1,3,0,156,0,52,52,52,0,0,0,0,0,1.003,2.01,1.507,0.503,0,0,0,0,0,0,0,0,0,0,-1,87.120.166.187,Schneider Electric,PLC:TM251MESE,Schneider,10
192.168.158.111,49.235.121.8,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.308,0.205,0.145,0.307,0.308,0.307,0,1,0,0,0,0,0,0,49.235.121.8,AB Regin,:,Regin,7
192.168.158.111,51.60.3.222,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.01,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,-1,51.60.3.222,Schneider Electric,PLC:TM200CE24R,Schneider,10
192.168.158.111,214.252.5.196,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.285,0.209,0.121,0,0.282,0.165,0.134,1,0,0,0,0,0,0,214.252.5.196,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,140.25.219.248,1,1,5,3,235,184,40,52,47,5.73,40,92,61.33,22.23,0,1.013,0.399,0.374,0.307,0.31,0.308,0.001,1,0,0,0,0,0,0,140.25.219.248,Schneider Electric,PLC:TM221CE24T,Schneider,10
192.168.158.111,203.59.179.204,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.011,1.011,1.011,0,0,0,0,0,0,0,0,0,0,0,-1,203.59.179.204,Schneider Electric,Power Meter:PM2130 V3,Schneider,10
192.168.158.111,34.106.120.178,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76,48.11,0,0.35,0.231,0.163,0.34,0.35,0.345,0.005,1,0,0,0,0,0,0,34.106.120.178,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,1.52.160.229,1,1,4,4,208,160,52,52,52,0,40,40,40,0,0.874,1.042,0.95,0.069,0.876,1.041,0.933,0.077,0,0,0,0,0,0,-1,1.52.160.229,ENTES AS,Power Meter:23000102,ENTES,3
192.168.158.111,193.140.206.165,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.298,0.213,0.123,0.001,0.276,0.168,0.128,1,0,0,0,0,0,0,193.140.206.165,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,110.108.227.59,2,2,10,10,446,590,40,52,44.6,5.64,40,162,59,38.07,0,74.83,8.505,23.45,0,74.836,8.473,23.463,1,0,0,0,0,0,0,110.108.227.59,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10
192.168.158.111,193.140.199.78,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50,20.62,0,0.309,0.211,0.123,0.001,0.268,0.161,0.13,1,0,0,0,0,0,0,193.140.199.78,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,110.7.248.106,1,1,564,1067,22583,43269,40,52,40.04,0.68,40,44,40.55,0.51,0,0.338,0.002,0.023,0,0.338,0.001,0.016,1,0,0,0,0,0,-1,110.7.248.106,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10
192.168.158.111,110.105.2.0,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.275,0.183,0.129,0.274,0.274,0.274,0,1,0,0,0,0,0,0,110.105.2.0,AB Regin,:,Regin,7
192.168.158.111,94.27.206.232,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.315,0.21,0.148,0.313,0.314,0.313,0,1,0,0,0,0,0,0,94.27.206.232,AB Regin,:,Regin,7
192.168.158.111,140.25.199.137,1,1,6,5,275,316,40,52,45.83,5.84,40,144,63.2,40.67,0,4.756,1.642,1.728,0.315,4.441,1.73,1.686,1,0,0,0,0,0,1.849532,140.25.199.137,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4
192.168.158.111,87.19.245.82,2,2,10,8,446,460,40,52,44.6,5.64,40,102,57.5,25.9,0,42.679,4.963,13.335,0.001,43.009,6.333,14.973,1,0,0,0,0,0,0,87.19.245.82,Schneider Electric,PLC:TM241CE40T_U,Schneider,10
192.168.158.111,110.105.2.191,1,1,4,3,183,148,40,52,45.75,5.76,40,64,49.33,10.5,0,0.275,0.183,0.129,0.273,0.275,0.274,0.001,1,0,0,0,0,0,0,110.105.2.191,AB Regin,:,Regin,7
192.168.158.111,154.118.31.68,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0,0.308,0.224,0.129,0,0.308,0.177,0.145,1,0,0,0,0,0,0,154.118.31.68,Schneider Electric,PLC:BMX P34 2020,Schneider,10
192.168.158.111,176.140.103.115,1,1,2,0,104,0,52,52,52,0,0,0,0,0,1.005,1.005,1.005,0,0,0,0,0,0,0,0,0,0,0,-1,176.140.103.115,Rockwell Automation/Allen-Bradley,Communication Module:177,Rockwell,8
